OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),Outlier,TotalGHGEmissions
24493,2015,NonResidential,Supermarket/Grocery Store,Metropolitan Market,98105,4,Northeast,47.66822809,-122.2836379,1973,1.0,1.0,24377,0,24377,Supermarket/Grocery Store,24377.0,,,,,7.0,9620496.0,,243.13
24513,2015,NonResidential,Other,Oak Tree Cinemas (Oak Tree Plaza),98133,5,Northwest,47.70182669,-122.342462,1986,1.0,1.0,33392,0,33392,Movie Theater,33392.0,,,,,,2844380.0,,19.83
24514,2015,NonResidential,Supermarket/Grocery Store,Oak Tree Plaza - Supermarket,98133,5,Northwest,47.70265004,-122.3424789,1986,1.0,1.0,45155,0,45155,Supermarket/Grocery Store,45155.0,,,,,6.0,6781960.0,,157.13
24531,2015,NonResidential,Warehouse,Kenyon Business Park,98108,1,Greater Duwamish,47.5309583,-122.3320685,1966,1.0,1.0,32000,0,32000,Non-Refrigerated Warehouse,32040.0,,,,,56.0,1072500.0,,41.74
24532,2015,NonResidential,Warehouse,Kenyon Business Park,98108,1,Greater Duwamish,47.5309583,-122.3320685,1970,1.0,1.0,44000,0,44000,Non-Refrigerated Warehouse,45449.0,,,,,13.0,4481010.0,,190.17
24534,2015,NonResidential,Warehouse,Kenyon Business Park,98108,1,Greater Duwamish,47.5309583,-122.3320685,1973,1.0,1.0,36000,0,36000,Non-Refrigerated Warehouse,36000.0,,,,,39.0,2687078.0,,111.12
24536,2015,NonResidential,Warehouse,Cloverdale Business Park,98108,1,Greater Duwamish,47.52593209,-122.3308402,1979,1.0,1.0,31360,0,31360,Non-Refrigerated Warehouse,29640.0,Retail Store,1460.0,,,,1279570.0,,40.06
24537,2015,NonResidential,Warehouse,Cloverdale Business Park,98108,1,Greater Duwamish,47.52593209,-122.3308402,1979,1.0,1.0,33320,0,33320,Non-Refrigerated Warehouse,32200.0,Office,1200.0,,,,2254220.0,,65.65
24538,2015,NonResidential,Warehouse,Cloverdale Business Park,98108,1,Greater Duwamish,47.52593209,-122.3308402,1979,1.0,1.0,48020,0,48020,Non-Refrigerated Warehouse,47800.0,,,,,73.0,2240549.0,,55.2
24539,2015,NonResidential,Warehouse,Cloverdale Business Park,98108,1,Greater Duwamish,47.52593209,-122.3308402,1979,1.0,1.0,27420,0,27420,Non-Refrigerated Warehouse,27850.0,,,,,52.0,1126690.0,,35.58
24547,2015,NonResidential,K-12 School,Islamic School Of Seattle,98122,3,Central,47.60870162,-122.2998229,1929,1.0,2.0,24152,0,24152,K-12 School,24152.0,,,,,100.0,56493.0,,0.35
24560,2015,NonResidential,K-12 School,Our Lady Of The Lake School + Gym,98115,5,Northeast,47.69356813,-122.2893394,1949,1.0,2.0,43645,0,43645,K-12 School,37000.0,,,,,63.0,2126066.0,,85.3
24563,2015,NonResidential,Retail Store,Rite Aid Store #5216_8500 35Th Ave Ne,98115,5,Northeast,47.69064238,-122.2901908,1952,1.0,1.0,26853,0,26853,Retail Store,20360.0,,,,,63.0,1452804.0,,19.3
24581,2015,NonResidential,Other,Sodo Deli / Body Zone,98134,2,Greater Duwamish,47.57458115,-122.33369446,1937,1.0,1.0,20975,0,20975,Other - Entertainment/Public Assembly,13144.0,Other,6600.0,Fast Food Restaurant,1070.0,,268269.0,,3.14
24585,2015,NonResidential,Other,Gorlick'S Dist Ctr,98134,2,Greater Duwamish,47.57621087,-122.3336886,1918,1.0,1.0,26075,0,26075,Other,26075.0,,,,,,1535784.0,,18.91
24588,2015,NonResidential,Other,Retail/Artist'S Loft,98134,2,Greater Duwamish,47.57951696,-122.3336981,1905,1.0,3.0,33000,0,33000,Other,30200.0,Retail Store,2800.0,,,,696054.0,,25.48
24589,2015,NonResidential,Warehouse,A2Allc (Color Tile),98134,2,Greater Duwamish,47.57938766,-122.33369446,1926,1.0,2.0,20400,0,20400,Non-Refrigerated Warehouse,15000.0,Office,5400.0,,,62.0,456747.0,,12.26
24591,2015,NonResidential,Small- and Mid-Sized Office,Columbia Printing,98134,2,Greater Duwamish,47.57895555,-122.3336665,1926,1.0,1.0,20460,0,20460,Office,20460.0,,,,,1.0,3087318.0,,21.52
24593,2015,NonResidential,Self-Storage Facility,E-Z Mini Storage,98134,2,Greater Duwamish,47.58167648,-122.33369446,1925,1.0,2.0,25821,0,25821,Self-Storage Facility,25821.0,,,,,,207572.0,,1.66
24598,2015,NonResidential,Refrigerated Warehouse,Distributors Warehousing Co,98134,2,Greater Duwamish,47.58199912,-122.3325951,1955,1.0,2.0,21870,0,21870,Refrigerated Warehouse,21870.0,,,,,53.0,1084233.0,,7.56
24599,2015,NonResidential,Warehouse,South Lander Business Park,98134,2,Greater Duwamish,47.58064548,-122.3324885,1988,1.0,1.0,51664,0,51664,Non-Refrigerated Warehouse,51664.0,,,,,,3494383.0,,61.36
24600,2015,NonResidential,Medical Office,Navos Psychiatric Hospital,98126,1,Delridge,47.53409853,-122.3661589,1970,1.0,1.0,43615,0,43615,Medical Office,43615.0,,,,,89.0,3118304.0,,104.45
24601,2015,NonResidential,Small- and Mid-Sized Office,Navos Office,98126,1,Delridge,47.53409853,-122.3661589,1970,1.0,3.0,36879,0,36879,Office,16855.0,,,,,35.0,1012034.0,,7.06
24602,2015,Nonresidential COS,Other,Southwest Precinct (Seattle Police),98106,1,Delridge,47.53588197,-122.361815,2002,1.0,2.0,28531,0,28531,Other,28303.0,Parking,1100.0,,,,3468606.0,,90.13
24604,2015,NonResidential,Mixed Use Property,West Seattle Venture Llc,98126,1,Southwest,47.57280318,-122.370458,2004,1.0,5.0,35176,0,35176,Office,14452.0,Other,14452.0,,,,956598.0,,6.67
24614,2015,SPS-District K-12,K-12 School,Sakajawea Elementary (Sps-District),98115,5,North,47.69878269,-122.3081331,1959,1.0,1.0,36701,0,36701,K-12 School,40285.0,,,,,93.0,1307883.0,,39.1
24624,2015,NonResidential,University,Bastyr University Medical Office Building,98103,4,Lake Union,47.652324,-122.342193,1940,1.0,2.0,41293,15243,26050,College/University,26393.0,Medical Office,15000.0,,,,2817261.0,,58.29
24629,2015,NonResidential,Warehouse,Tri-North Department Stores,98134,2,Greater Duwamish,47.55709147,-122.3332356,1941,1.0,1.0,48890,0,48890,Non-Refrigerated Warehouse,30889.0,Office,18000.0,,,45.0,2101795.0,,60.11
24630,2015,NonResidential,Small- and Mid-Sized Office,Office Building,98134,2,Greater Duwamish,47.55674918,-122.3332714,2000,1.0,3.0,43473,0,43473,Office,43473.0,,,,,3.0,4328527.0,,30.18
24636,2015,NonResidential,Retail Store,Westwood Village - Building E,98126,1,Delridge,47.52131741,-122.3668974,1990,1.0,1.0,40265,0,40265,Retail Store,40793.0,,,,,17.0,3766813.0,,33.78
24649,2015,NonResidential,Mixed Use Property,Crown Hill Elementary Center,98117,6,Ballard,47.69733391,-122.3736216,1926,1.0,1.0,42172,0,42172,Other - Education,12000.0,Other - Entertainment/Public Assembly,11400.0,Social/Meeting Hall,9100.0,,3590408.0,,168.36
24650,2015,NonResidential,Mixed Use Property,Brattain Building,98103,6,Northwest,47.69097519,-122.35569,1929,1.0,2.0,38050,0,38050,Multifamily Housing,11196.0,Self-Storage Facility,8846.0,Restaurant,7553.0,,2978555.0,,79.98
24653,2015,NonResidential,Retail Store,Greenwood Shopping Center,98103,6,Northwest,47.6911139,-122.3571658,1953,1.0,1.0,51000,0,51000,Retail Store,51000.0,,,,,94.0,1348717.0,,14.39
24700,2015,NonResidential,Mixed Use Property,Juke Box City,98134,2,Greater Duwamish,47.58452988,-122.33369446,1916,1.0,1.0,27000,0,27000,Other,9000.0,Other - Entertainment/Public Assembly,9000.0,Self-Storage Facility,9000.0,,257953.0,,1.8
24701,2015,NonResidential,Other,Showbox Sodo,98134,2,Greater Duwamish,47.58784751,-122.3336846,1935,1.0,2.0,20747,0,20747,Other - Entertainment/Public Assembly,11815.0,Restaurant,5120.0,Office,3812.0,,1067793.0,,17.62
24705,2015,NonResidential,Warehouse,Budget Sales,98134,2,Greater Duwamish,47.58896809,-122.3336733,1928,1.0,2.0,40800,0,40800,Non-Refrigerated Warehouse,36000.0,Office,4800.0,,,,744615.0,,23.59
24708,2015,NonResidential,Small- and Mid-Sized Office,820 / Ofc/Whse Bldg,98134,2,Greater Duwamish,47.59507101,-122.3337217,1920,1.0,2.0,20150,0,20150,Office,20150.0,,,,,81.0,571644.0,,3.99
24710,2015,NonResidential,Other,F & O Inc,98134,2,Greater Duwamish,47.5934118,-122.33413629,1909,1.0,4.0,44775,0,44775,Other,44775.0,,,,,,906103.0,,25.39
24711,2015,NonResidential,Small- and Mid-Sized Office,Heartwood/Fobes 558,98134,2,Downtown,47.59648755,-122.3336611,1910,1.0,5.0,32250,0,32250,Office,32250.0,,,,,91.0,788027.0,,11.41
24712,2015,NonResidential,Small- and Mid-Sized Office,Heartwood/Fobes 562,98134,2,Downtown,47.59648755,-122.3336611,1909,1.0,7.0,36000,0,36000,Office,31500.0,,,,,47.0,1523508.0,,10.62
24714,2015,NonResidential,Warehouse,Great Floors,98134,2,Greater Duwamish,47.59123042,-122.3348144,1938,1.0,2.0,41276,0,41276,Non-Refrigerated Warehouse,24300.0,Retail Store,13284.0,Office,3692.0,,2062419.0,,71.94
24716,2015,NonResidential,Refrigerated Warehouse,Pacific Commercial,98134,2,Greater Duwamish,47.5899297,-122.3354831,1937,1.0,2.0,24430,0,24430,Refrigerated Warehouse,15667.0,Other,8690.0,,,,1297872.0,,25.1
24717,2015,NonResidential,Other,1701 1St Ave S,98134,2,Greater Duwamish,47.58787647,-122.3345773,1910,1.0,3.0,27690,0,27690,Other,24717.0,Parking,,,,,17150.0,,0.12
24720,2015,NonResidential,Small- and Mid-Sized Office,Guardian Security Systems,98134,2,Greater Duwamish,47.58685684,-122.33470154,1927,1.0,1.0,22580,0,22580,Office,22580.0,,,,,90.0,948975.0,,10.82
24725,2015,NonResidential,Warehouse,Curtain Mfg,98122,3,Central,47.60201243,-122.3164416,1926,1.0,1.0,20000,0,20000,Non-Refrigerated Warehouse,20000.0,,,,,30.0,554528.0,,24.18
24726,2015,NonResidential,Warehouse,Archives And Records Warehouse - King County,98122,3,Central,47.60234022,-122.3159603,1954,1.0,1.0,42000,0,42000,Non-Refrigerated Warehouse,38000.0,Office,4000.0,,,,2034884.0,,79.98
24746,2015,NonResidential,Senior Care Community,Fred Lind Manor,98122,3,Central,47.61805213,-122.3097955,1988,1.0,4.0,63998,0,63998,Senior Care Community,63998.0,Parking,,,,47.0,4107827.0,,147.69
24758,2015,NonResidential,Self-Storage Facility,Warehouse,98122,3,Central,47.61246498,-122.3162959,1962,1.0,1.0,24248,0,24248,Self-Storage Facility,21018.0,Parking,3230.0,,,,108795.0,,0.78
24769,2015,NonResidential,Senior Care Community,Aljoya Thornton Place,98125,5,North,47.70175841,-122.3235891,2009,1.0,6.0,244500,64725,179775,Senior Care Community,244500.0,,,,,99.0,11788719.0,,312.59
24778,2015,NonResidential,Warehouse,5055 Properties Llc,98134,2,Greater Duwamish,47.55624882,-122.3389888,1932,1.0,1.0,24617,0,24617,Non-Refrigerated Warehouse,22763.0,,,,,98.0,94186.0,,0.66
24780,2015,NonResidential,Other,The Innovation Center (Mckinstry),98134,2,Greater Duwamish,47.5589184,-122.3315553,2009,1.0,3.0,127065,84710,42355,Parking,84710.0,Office,42355.0,,,,3293119.0,,22.96
24781,2015,NonResidential,Retail Store,Grainger,98134,2,Greater Duwamish,47.55772248,-122.3303053,1964,1.0,1.0,37247,0,37247,,,,,,,74.0,1645030.0,,54.14
24803,2015,NonResidential,Retail Store,Jg Crown Hill Llc,98117,6,Ballard,47.69291203,-122.375885,1993,1.0,1.0,25384,0,25384,Retail Store,23468.0,,,,,16.0,2483099.0,,47.42
24822,2015,NonResidential,Small- and Mid-Sized Office,1943 First Ave Building,98134,2,Greater Duwamish,47.58462143,-122.33470154,1910,1.0,3.0,49052,0,49052,Office,32393.0,Retail Store,10057.0,,,90.0,1863468.0,,12.99
24823,2015,NonResidential,Warehouse,Millwork Supply Co,98134,2,Greater Duwamish,47.58319154,-122.3347027,1900,1.0,2.0,52110,0,52110,Non-Refrigerated Warehouse,32000.0,,,,,48.0,402136.0,,15.27
24825,2015,NonResidential,Warehouse,2233 First Ave S,98134,2,Greater Duwamish,47.58293152,-122.334685,1910,1.0,2.0,20970,0,20970,,,,,,,67.0,304982.0,,7.28
24830,2015,NonResidential,Small- and Mid-Sized Office,Sodo Commerce Building,98134,2,Greater Duwamish,47.57594454,-122.3362391,1937,1.0,2.0,39036,0,39036,Office,27636.0,Other,13611.0,,,,1437569.0,,35.54
24862,2015,NonResidential,K-12 School,Our Lady Of Guadalupe School,98126,1,Delridge,47.53888005,-122.3755891,1962,1.0,3.0,29874,0,29874,K-12 School,31375.0,,,,,95.0,1216543.0,,50.93
24868,2015,NonResidential,Worship Facility,Jesus Christ Latter Day Saints,98199,7,Magnolia / Queen Anne,47.64000193,-122.3973945,1965,1.0,1.0,20140,0,20140,Worship Facility,22000.0,Parking,,,,34.0,1011399.0,,47.91
24876,2015,NonResidential,Self-Storage Facility,Greenwood Self Service Storage,98133,6,Northwest,47.70276573,-122.3562714,1990,1.0,2.0,71874,31389,40485,Self-Storage Facility,71874.0,,,,,,1094622.0,,37.58
24886,2015,NonResidential,Small- and Mid-Sized Office,Rcc,98144,3,Central,47.60120669,-122.301603,1971,1.0,2.0,39953,0,39953,Office,30100.0,,,,,92.0,1552645.0,,27.9
24888,2015,NonResidential,Senior Care Community,Cannon House Retirement & Assisted Living Residenc,98144,3,Central,47.60115814,-122.3025589,2001,1.0,4.0,94370,0,94370,Senior Care Community,94370.0,,,,,54.0,4863803.0,,126.03
24893,2015,NonResidential,Retail Store,Promenade North 1,98144,3,Central,47.6000464,-122.301695,1998,1.0,2.0,21200,0,21200,,,,,,,13.0,1728794.0,,12.05
24895,2015,NonResidential,Supermarket/Grocery Store,Promenade South 1,98144,3,Central,47.59845416,-122.300978,1980,1.0,1.0,30630,0,30630,,,,,,,27.0,6507500.0,,65.14
24896,2015,NonResidential,Retail Store,Promenade South 2,98144,3,Central,47.59845416,-122.300978,1980,1.0,2.0,23421,0,23421,,,,,,,22.0,1966028.0,,13.71
24904,2015,NonResidential,Mixed Use Property,Retail,98119,7,Magnolia / Queen Anne,47.63452966,-122.3757569,1928,1.0,2.0,23000,0,23000,,,,,,,,595839.0,,16.59
24908,2015,SPS-District K-12,K-12 School,Salmon Bay Elementary (Sps-District),98117,6,Ballard,47.6766635,-122.3805141,1931,1.0,3.0,117116,0,117116,K-12 School,117116.0,,,,,84.0,4677797.0,,202.65
24909,2015,NonResidential,Worship Facility,First Lutheran Church Of Ballard,98117,6,Ballard,47.67657891,-122.3824941,1928,1.0,2.0,24120,0,24120,Worship Facility,24120.0,,,,,80.0,750854.0,,27.45
24911,2015,NonResidential,Worship Facility,Trinity Methodist Church,98117,6,Ballard,47.67644797,-122.3850033,1929,1.0,3.0,35736,0,35736,Worship Facility,28970.0,Office,6766.0,,,90.0,1068881.0,,46.36
24943,2015,NonResidential,Warehouse,A O Smith Corp,98134,2,Greater Duwamish,47.57282897,-122.335705,1941,1.0,1.0,51050,0,51050,Non-Refrigerated Warehouse,49500.0,,,,,5.0,1224554.0,,19.57
24948,2015,NonResidential,Retail Store,Bargreen-Ellingson Inc (Old Klineburger),98134,2,Greater Duwamish,47.57044824,-122.3347923,1954,1.0,2.0,21900,0,21900,,,,,,,39.0,1111487.0,,28.35
24950,2015,NonResidential,Other,Centurylink: Coin Office,98134,2,Greater Duwamish,47.58797986,-122.323064,1952,1.0,1.0,25460,0,25460,Other,8223.0,,,,,,915676.0,,6.38
24955,2015,NonResidential,Distribution Center,Buffalo Industries Warehouse,98134,2,Greater Duwamish,47.57228851,-122.33862305,1952,1.0,1.0,65164,0,65164,Distribution Center,65164.0,,,,,98.0,276107.0,,6.19
24958,2015,NonResidential,Warehouse,Buffalo Industries Inc,98134,2,Greater Duwamish,47.5732025,-122.3375745,1964,1.0,1.0,33462,0,33462,Non-Refrigerated Warehouse,33462.0,,,,,1.0,2147013.0,,14.97
24959,2015,NonResidential,Mixed Use Property,Hanford Cntr,98134,2,Greater Duwamish,47.57505229,-122.3386795,1952,1.0,1.0,35310,0,35310,Other,10471.0,Non-Refrigerated Warehouse,9875.0,Refrigerated Warehouse,8877.0,,1746787.0,,50.93
24991,2015,NonResidential,Other,Centurylink: Duwamish Main,98108,2,Greater Duwamish,47.54079117,-122.3232211,1962,1.0,3.0,36140,0,36140,Other,34733.0,,,,,,4270584.0,,29.77
24994,2015,NonResidential,Other,Ding How Shopping Center,98144,3,Downtown,47.59890747,-122.31678772,1991,1.0,2.0,47963,21384,26579,Other - Mall,29640.0,Parking,6000.0,,,,8228399.0,,303.14
25000,2015,NonResidential,Warehouse,Warehouse,98104,2,Downtown,47.59775128,-122.3191065,1930,1.0,1.0,23903,0,23903,Non-Refrigerated Warehouse,19500.0,Worship Facility,4500.0,,,89.0,403800.0,,15.2
25001,2015,NonResidential,Self-Storage Facility,Econo Mini,98115,4,Northeast,47.67925262,-122.31713867,1947,1.0,3.0,22522,0,22522,Self-Storage Facility,22522.0,,,,,,729535.0,,32.76
25002,2015,NonResidential,Self-Storage Facility,Roosevelt Self Storage,98115,4,Northeast,47.67909165,-122.3171136,1996,1.0,4.0,38959,0,38959,Self-Storage Facility,38959.0,,,,,,1130097.0,,33.04
25025,2015,NonResidential,Warehouse,1801 Rainier Ave S (Id25025),98144,3,Greater Duwamish,47.58644499,-122.3047107,1928,1.0,2.0,25955,0,25955,Non-Refrigerated Warehouse,14150.0,Other - Services,8745.0,Office,3060.0,,1762174.0,,12.28
25042,2015,NonResidential,Other,Alan Friedman Building,98144,2,Greater Duwamish,47.58809497,-122.310103,1966,1.0,2.0,33332,0,33332,Outpatient Rehabilitation/Physical Therapy,33332.0,Parking,,,,,662012.0,,22.78
25065,2015,NonResidential,Mixed Use Property,City Watch Apts,98116,1,Southwest,47.56008273,-122.3837479,1991,1.0,5.0,163699,58103,105596,Multifamily Housing,80536.0,Parking,58103.0,Office,25060.0,78.0,4020660.0,,28.03
25069,2015,Campus,K-12 School,O'Dea High School,98104,3,East,47.607951,-122.3249339,1923,1.0,4.0,46100,0,46100,K-12 School,46100.0,Parking,,,,66.0,2454812.0,,95.26
25115,2015,NonResidential,Worship Facility,Bethel Presbyterian Church,98133,5,Northwest,47.7089428,-122.3548843,1951,1.0,2.0,21936,0,21936,Worship Facility,21936.0,,,,,97.0,597744.0,,28.47
25124,2015,NonResidential,Other,Health Club,98125,5,North,47.71612328,-122.2956356,1960,1.0,1.0,25406,0,25406,"Personal Services (Health/Beauty, Dry Cleaning, etc)",25406.0,,,,,,2277316.0,,38.68
25148,2015,NonResidential,Small- and Mid-Sized Office,Office Building,98118,2,Southeast,47.56026365,-122.2858242,1967,1.0,2.0,23250,0,23250,Office,22014.0,,,,,51.0,962725.0,,6.71
25163,2015,NonResidential,Warehouse,Mckinstry Sea - 4800 Denver Warehouse,98134,2,Greater Duwamish,47.55928177,-122.3309574,1960,1.0,1.0,30000,0,30000,Non-Refrigerated Warehouse,30000.0,Parking,,,,22.0,3039889.0,,132.32
25165,2015,Nonresidential COS,Warehouse,Sdot Traffic Shop,98108,2,Greater Duwamish,47.56497779,-122.3220513,1962,1.0,1.0,45036,0,45036,Non-Refrigerated Warehouse,21110.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",14074.0,Office,6755.0,,1976856.0,,59.16
25217,2015,SPS-District K-12,K-12 School,Schmitz Park Elem School (Sps-District),98116,1,Southwest,47.57264863,-122.3968053,1962,1.0,1.0,51410,0,51410,K-12 School,49621.0,,,,,82.0,1866800.0,,54.22
25222,2015,NonResidential,Mixed Use Property,Olive 8,98101,7,Downtown,47.61356354,-122.33405304,2009,1.0,39.0,1074552,112124,962428,Multifamily Housing,311521.0,Hotel,303000.0,Parking,141450.0,62.0,27273538.0,,473.63
25250,2015,NonResidential,University,Seattle Pacific University - Student Union Bldg,98119,7,Magnolia / Queen Anne,47.64835098,-122.3616099,1959,1.0,2.0,122679,0,122679,College/University,101035.0,Restaurant,2000.0,,,,10813735.0,,311.53
25251,2015,Campus,University,Seattle Pacific University - Master Campus,98119,7,Magnolia / Queen Anne,47.64835098,-122.3616099,1945,1.0,2.0,537000,0,537000,College/University,533826.0,,,,,,61984596.0,,2205.24
25259,2015,NonResidential,Senior Care Community,Arbor Square,98125,5,North,47.70961225,-122.3106417,1995,1.0,2.0,31680,0,31680,Senior Care Community,31680.0,,,,,100.0,2257945.0,,54.41
25268,2015,NonResidential,Small- and Mid-Sized Office,Landmark Building,98125,5,North,47.7087086,-122.3008891,1980,1.0,4.0,23022,0,23022,Office,23022.0,,,,,81.0,987989.0,,14.36
25275,2015,NonResidential,Refrigerated Warehouse,Express Cold Storage,98134,2,Greater Duwamish,47.561679,-122.328819,1967,1.0,1.0,27263,0,27263,Refrigerated Warehouse,22000.0,Other,2700.0,Office,2500.0,,2453766.0,,17.11
25276,2015,NonResidential,Warehouse,Pedersen Rentals,98134,2,Greater Duwamish,47.562484,-122.328857,1962,1.0,1.0,31569,0,31569,Non-Refrigerated Warehouse,33000.0,,,,,13.0,2708863.0,,109.11
25277,2015,NonResidential,Warehouse,Leduc Packaging Inc,98134,2,Greater Duwamish,47.56301807,-122.3288311,1956,1.0,1.0,22509,0,22509,Non-Refrigerated Warehouse,22509.0,,,,,73.0,132105.0,,0.92
25278,2015,NonResidential,Warehouse,4400 Building,98134,2,Greater Duwamish,47.564105,-122.328872,1956,1.0,1.0,39984,0,39984,Non-Refrigerated Warehouse,31184.0,Office,8800.0,,,64.0,1406987.0,,52.38
25317,2015,SPS-District K-12,K-12 School,Lowell Elementary (Sps-District),98102,3,East,47.62474422,-122.3182911,1925,1.0,2.0,73769,0,73769,K-12 School,73769.0,,,,,94.0,2313679.0,,85.59
25325,2015,NonResidential,Worship Facility,All Pilgrims Christian Church,98102,3,East,47.62336096,-122.3202773,1906,1.0,1.0,26440,0,26440,Worship Facility,26440.0,,,,,90.0,695828.0,,25.79
25361,2015,SPS-District K-12,K-12 School,Decatur Elementary (Sps-District),98115,4,Northeast,47.68558967,-122.2825904,1961,1.0,1.0,43578,0,43578,K-12 School,45370.0,,,,,,,,
25364,2015,NonResidential,Self-Storage Facility,Seattle Mini Warehouse,98144,3,Greater Duwamish,47.59283356,-122.3103483,1956,1.0,2.0,28800,0,28800,Self-Storage Facility,28800.0,,,,,,1150582.0,,29.68
25371,2015,NonResidential,K-12 School,Epiphany School,98122,3,Central,47.61786926,-122.2864926,2009,1.0,2.0,28500,0,28500,K-12 School,28500.0,,,,,90.0,1136111.0,,27.69
25451,2015,NonResidential,Restaurant,Yale Street Landing,98109,3,Lake Union,47.62918016,-122.3316949,1978,1.0,2.0,26519,0,26519,Restaurant,13592.0,Office,12927.0,,,,,,
25455,2015,NonResidential,Other,Ducati Seattle,98109,7,Magnolia / Queen Anne,47.62617011,-122.3401021,1922,1.0,1.0,23050,0,23050,Automobile Dealership,23050.0,,,,,,4291789.0,,137.23
25457,2015,NonResidential,Other,World Sports Grille,98109,7,Magnolia / Queen Anne,47.62633133,-122.33939362,1921,1.0,2.0,26300,0,26300,Other - Entertainment/Public Assembly,26300.0,,,,,,3176347.0,,101.5
25461,2015,NonResidential,Restaurant,China Harbor Resturant & Marina,98109,7,Lake Union,47.63739737,-122.3398545,1962,1.0,2.0,34072,0,34072,Restaurant,34072.0,,,,,,6454077.0,,225.35
25462,2015,NonResidential,Small- and Mid-Sized Office,Office / Marina,98109,7,Lake Union,47.63610771,-122.3397915,1949,1.0,3.0,23355,0,23355,Office,21915.0,,,,,80.0,815612.0,,5.69
25464,2015,NonResidential,Small- and Mid-Sized Office,Waterworks Office & Marina,98109,7,Lake Union,47.63537212,-122.3397782,1965,1.0,4.0,30840,0,30840,Office,29255.0,Restaurant,1180.0,,,35.0,3420710.0,,100.87
25471,2015,NonResidential,Other,National Barricade,98115,4,Northeast,47.67634405,-122.3035123,1946,1.0,1.0,20332,0,20332,Other,20332.0,,,,,,619382.0,,23.17
25490,2015,NonResidential,Senior Care Community,Ida Culver - Ravenna,98115,4,Northeast,47.67542335,-122.3016044,1949,1.0,3.0,99941,9558,90383,Senior Care Community,90383.0,,,,,98.0,5928881.0,,203.0
25513,2015,NonResidential,Worship Facility,St Therese Parish,98122,3,Central,47.6112481,-122.2879403,1900,1.0,1.0,21850,0,21850,Worship Facility,21850.0,,,,,100.0,316217.0,,12.75
25522,2015,NonResidential,Mixed Use Property,Youth Care,98105,4,Northeast,47.66821286,-122.2998974,1997,1.0,4.0,32282,6985,25297,Multifamily Housing,12600.0,Parking,6985.0,Other,6576.0,,1446455.0,,35.58
25528,2015,NonResidential,Large Office,Waterfront Place Building Mixed Use Condominium,98104,7,Downtown,47.60442344,-122.337982,1983,1.0,13.0,307557,83064,224493,Office,162869.0,Parking,83064.0,Multifamily Housing,55065.0,,9986032.0,,69.62
25537,2015,NonResidential,Self-Storage Facility,Fremont Bridge Mini-Storage,98109,7,Magnolia / Queen Anne,47.64635558,-122.3508391,1918,1.0,2.0,28309,0,28309,Self-Storage Facility,28309.0,,,,,,429158.0,,12.69
25540,2015,NonResidential,Hotel,Best Western Pioneer Square Hotel,98104,7,Downtown,47.60153144,-122.3352088,1914,1.0,4.0,45500,0,45500,Hotel,45500.0,,,,,80.0,2527198.0,,103.77
25541,2015,NonResidential,Small- and Mid-Sized Office,Maynard Building,98104,7,Downtown,47.60105515,-122.3345871,1900,1.0,5.0,38376,0,38376,Office,29258.0,Retail Store,2409.0,,,,1982967.0,,13.82
25543,2015,NonResidential,Small- and Mid-Sized Office,Gatzert And Schwabacher Building,98104,7,Downtown,47.60160126,-122.3342362,1900,1.0,4.0,42804,0,42804,Office,24120.0,Retail Store,6583.0,,,,1617558.0,,49.04
25546,2015,NonResidential,Mixed Use Property,Compass Housing Alliance,98104,7,Downtown,47.6004814,-122.3351416,2005,1.0,5.0,57600,8000,49600,Residence Hall/Dormitory,27600.0,Multifamily Housing,16000.0,Financial Office,7000.0,,7175646.0,,229.12
25548,2015,NonResidential,Small- and Mid-Sized Office,New England Building,98104,7,Downtown,47.60021973,-122.33457947,1900,1.0,4.0,33300,0,33300,Office,26639.0,Restaurant,2820.0,Retail Store,2377.0,,1251358.0,,16.89
25553,2015,NonResidential,Hotel,J & M Hotel Building,98104,7,Downtown,47.60069333,-122.33410545,1900,1.0,3.0,25450,0,25450,Hotel,25450.0,,,,,98.0,497556.0,Low Outlier,3.47
25554,2015,NonResidential,Other,C & H Company (Storage Warehouse),98104,7,Downtown,47.59977722,-122.33515167,1900,1.0,3.0,22200,0,22200,Other,22200.0,,,,,,142873.0,,5.79
25563,2015,NonResidential,Warehouse,Nautical Landing,98109,7,Magnolia / Queen Anne,47.64257724,-122.3425095,1968,1.0,2.0,29498,0,29498,Non-Refrigerated Warehouse,19749.0,Office,9148.0,,,,3456208.0,,46.71
25567,2015,NonResidential,Warehouse,Vic Franck'S,98103,4,Lake Union,47.64792276,-122.3435468,1938,1.0,1.0,23050,0,23050,Non-Refrigerated Warehouse,23050.0,,,,,22.0,492187.0,,3.43
