Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FS","Données de la sécurité alimentaire","84","Grèce","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","86","Grenade","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","86","Grenade","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","85","Groenland","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","85","Groenland","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","89","Guatemala","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","16.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","89","Guatemala","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","90","Guinée","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","16.9","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","90","Guinée","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","1.9","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","61","Guinée équatoriale","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","61","Guinée équatoriale","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","175","Guinée-Bissau","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","22.8","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","175","Guinée-Bissau","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","91","Guyana","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","9.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","91","Guyana","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","93","Haïti","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","49.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","93","Haïti","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","5.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","95","Honduras","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","15.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","95","Honduras","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","1.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","97","Hongrie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","97","Hongrie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.2","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","47","Îles Cook","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","47","Îles Cook","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","127","Îles Marshall","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","127","Îles Marshall","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","25","Îles Salomon","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","12.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","25","Îles Salomon","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","100","Inde","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","17.2","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","100","Inde","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","217.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","101","Indonésie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","8.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","101","Indonésie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","21.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","102","Iran (République islamique d')","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","5.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","102","Iran (République islamique d')","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","4.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","103","Iraq","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","26.8","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","103","Iraq","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","8.8","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","104","Irlande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","104","Irlande","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","99","Islande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","99","Islande","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","105","Israël","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","105","Israël","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.2","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","106","Italie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","106","Italie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<1.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","109","Jamaïque","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","9.2","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","109","Jamaïque","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","110","Japon","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","110","Japon","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<3.2","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","112","Jordanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","9.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","112","Jordanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.8","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","108","Kazakhstan","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","108","Kazakhstan","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","114","Kenya","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","21.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","114","Kenya","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","9.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","113","Kirghizistan","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","7.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","113","Kirghizistan","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","83","Kiribati","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","3.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","83","Kiribati","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","118","Koweït","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","118","Koweït","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","122","Lesotho","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","13.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","122","Lesotho","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","119","Lettonie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","119","Lettonie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","154","Macédoine du Nord","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","4.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","154","Macédoine du Nord","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","121","Liban","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","7.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","121","Liban","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","123","Libéria","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","37.2","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","123","Libéria","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","1.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","124","Libye","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","124","Libye","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","126","Lituanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","126","Lituanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","256","Luxembourg","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","256","Luxembourg","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","129","Madagascar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","33.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","129","Madagascar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","7.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","131","Malaisie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","3.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","131","Malaisie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","130","Malawi","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","21.7","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","130","Malawi","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","3.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","132","Maldives","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","11","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","132","Maldives","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","133","Mali","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","6.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","133","Mali","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","134","Malte","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","134","Malte","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","143","Maroc","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","4.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","143","Maroc","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","1.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","137","Maurice","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","5.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","137","Maurice","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","136","Mauritanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","7.2","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","136","Mauritanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","138","Mexique","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","4.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","138","Mexique","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","5.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","141","Mongolie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","18.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","141","Mongolie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","273","Monténégro","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","273","Monténégro","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","144","Mozambique","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","28.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","144","Mozambique","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","7.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","13.9","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","7.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","33.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.8","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","148","Nauru","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","148","Nauru","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","149","Népal","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","9.2","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","149","Népal","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","157","Nicaragua","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","19","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","157","Nicaragua","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","1.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","158","Niger","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","10.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","158","Niger","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","1.9","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","159","Nigéria","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","6.7","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","159","Nigéria","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","11.2","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","160","Nioué","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","160","Nioué","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","162","Norvège","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","162","Norvège","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","153","Nouvelle-Calédonie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","7.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","153","Nouvelle-Calédonie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","221","Oman","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","5.1","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","221","Oman","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.2","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","226","Ouganda","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","32.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","226","Ouganda","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","11.8","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","235","Ouzbékistan","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","7.6","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","235","Ouzbékistan","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","2.3","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","165","Pakistan","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","21","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","165","Pakistan","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","37.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","180","Palaos","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","180","Palaos","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","166","Panama","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","10.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","166","Panama","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","168","Papouasie-Nouvelle-Guinée","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","168","Papouasie-Nouvelle-Guinée","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","","NV","Non disponible"
"FS","Données de la sécurité alimentaire","169","Paraguay","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","12","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","169","Paraguay","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.8","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","150","Pays-Bas","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","<2.5","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","150","Pays-Bas","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","<0.4","F","Estimation FAO"
"FS","Données de la sécurité alimentaire","170","Pérou","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","9.5","F","Estimation FAO"
